,Unnamed: 0,graph_1,graph_2,miniLM,sbert,tsdae,sbert_100,sbert_1000,sbert_10000,bin_sbert
846843,390320,willieneis_bayesian-algorithm-execution,yilihsu_asktoknowmore,0.5463,0.6595,0.5496,0.957081591838805,1.4512230353886353,2.200489818633261,2.0
846921,11302,princeton-nlp_semsup,nick11roberts_XD,0.4963,0.72,0.5809,0.6336884007948227,0.8801227788816982,1.222392748446803,3.0
846984,922425,brian-h-wang_pseudolidar-tree-detection,strongwolf_dw,0.445,0.6281,0.6068,1.1788201801264158,1.87680334361792,2.988064549622544,2.0
847052,773122,landskape-ai_progressive-pruning,jonrusert_suumcuique,0.4422,0.5178,0.5077,2.4547738652473288,4.740776101288776,9.155612401098448,2.0
847243,1904162,strongwolf_dw,GeneZC_PWCN,0.5203,0.7576,0.5655,0.4836588272807191,0.6384092229154159,0.8426732087056704,3.0
847257,201704,yasumasaonoe_DenoiseET,mu-y_lll-tts,0.5162,0.785,0.6067,0.3928298287147203,0.5004201639677965,0.6374779158825434,3.0
847357,490386,jonathancrabbe_simplex,open-mmlab_mmdetection,0.4866,0.7516,0.6098,0.5054871966641941,0.672548159478704,0.8948219258630974,3.0
847406,661104,megvii-research_Arch-Net,hbayerlein_uav_data_harvesting,0.3662,0.6077,0.5682,1.3486999659296053,2.2193515977120377,3.65205133735731,2.0
847550,1387840,open-mmlab_mmdetection,liyunyu08_ReMarNet,0.5695,0.6881,0.628,0.7895155690919078,1.1473849281963489,1.667468286871601,2.0
847594,1121185,maygodwithu_TRMD,wangbo9719_sarl_absa,0.5496,0.6601,0.5992,0.953255512000167,1.4441077291322026,2.1877105425423458,2.0
847735,495228,fe1ixxu_ZeroShot-CrossLing-Parsing,YunjiaXi_Multi-Level-Interaction-Reranking,0.4032,0.5983,0.5527,1.4349615363373305,2.3983980216234837,4.008687985330909,2.0
847747,1419094,POSTECH-CVLab_PyTorch-StudioGAN,fh2019ustc_doctr,0.4457,0.7195,0.5616,0.6359113616073135,0.8838239911150988,1.2283863670814437,3.0
847777,491102,jonathancrabbe_simplex,xguo7_automatic-controllable-product-copywriting-for-e-commerce,0.443,0.7386,0.5627,0.5554209645308466,0.751991557718449,1.0181310015142824,3.0
847904,1487029,yilihsu_asktoknowmore,tushar117_xalign,0.5117,0.5194,0.561,2.4282371507773663,4.675081152825118,9.000926362774583,2.0
847974,454245,betsyhj_dancer,plai-group_ipa,0.3497,0.4941,0.5151,2.8878198612087838,5.844606074091851,11.82879189251538,1.0
848008,1122296,maygodwithu_TRMD,sigrun-may_cv-pruner,0.5345,0.6218,0.6122,1.2289019008134996,1.976362014817465,3.1784529025690977,2.0
848080,1852638,xingyul_cpnet,lovepiano_SMFN_For_360VSR,0.5995,0.7407,0.6124,0.5471010394567329,0.7386270277531158,0.9972013335400508,3.0
848131,737925,xjgaocs_Grid-Keypoint-Learning,landskape-ai_progressive-pruning,0.6754,0.8097,0.6241,0.3219751886205929,0.3976475097203816,0.4911047421518854,3.0
848309,1949864,xguo7_automatic-controllable-product-copywriting-for-e-commerce,RaoUmer_SRResCGAN,0.4055,0.5488,0.5525,1.992225027446784,3.630147644764548,6.614700518885838,2.0
848366,1505847,pangsu0613_CLOCs,yixinL7_SimCLS,0.5446,0.7354,0.6144,0.5682936970597485,0.7727681493877463,1.0508133660426249,3.0
848384,263331,locuslab_projected_sinkhorn,UKPLab_irj-neural-april,0.4038,0.6878,0.5345,0.7911262576160614,1.1502271846700514,1.6723279800378763,2.0
848574,1495496,steven-lang_dafne,sigrun-may_cv-pruner,0.4999,0.6361,0.5912,1.1180759880219884,1.75770474457159,2.763252231679909,2.0
848653,556243,nightstorm0909_pevonas,weitianxin_MACR,0.4146,0.7205,0.479,0.6314719249394725,0.8764357042879561,1.2164270704898763,3.0
849001,1966876,amgao_rls-onlinetrack,jadexin_cyctea,0.4735,0.6607,0.5801,0.9494436381938096,1.4370268475765242,2.1750065802580965,2.0
849002,823564,edwardzhou130_Panoptic-PolarNet,shenyangHuang_LAD,0.4579,0.7532,0.5849,0.4995934538377797,0.6632945483772965,0.880635353660776,3.0
849039,1837934,basveeling_keras_gcnn,muberraozmen_mrmp,0.3266,0.5384,0.5169,2.135935974000682,3.967191630759067,7.3684837124054,2.0
849118,613190,ailon-island_facke,r-three_t-few,0.365,0.7053,0.5295,0.7018461660351403,0.9951030285483344,1.4108932773973264,3.0
849597,1670907,facebookresearch_dlrm,muberraozmen_mrmp,0.3954,0.5948,0.516,1.4684824644682777,2.46886762688009,4.150752567047899,2.0
849824,1053078,langliu95_autodetect,mpc001_Visual_Speech_Recognition_for_Multiple_Languages,0.5502,0.7202,0.5939,0.6328010334831748,0.8786462558777769,1.2200031322934974,3.0
850182,1505473,pangsu0613_CLOCs,maxxxzdn_EEGCN,0.3914,0.6389,0.5869,1.0975374415802737,1.7178548154332032,2.688769471643768,2.0
850199,1925043,chentingpc_gfn,freelunchtheorem_Conditional_Density_Estimation,0.4607,0.6172,0.5979,1.2667806696611463,2.052463819930568,3.3254436486237324,2.0
850234,13981,gykovacs_maweight,pratikpv_malware_classification,0.4994,0.5949,0.6142,1.467513803419945,2.466824345974021,4.146620181499447,2.0
850431,772448,landskape-ai_progressive-pruning,ellagale_testing_object_detectors_in_deepCNNs,0.5493,0.6955,0.5718,0.7506906473703331,1.079353914263599,1.551910732226598,2.0
850492,1486738,yilihsu_asktoknowmore,acnext_optical-flow-for-spiking-camera,0.3958,0.5759,0.479,1.6638120267194385,2.889064120019861,5.016607258239037,2.0
850883,556370,nightstorm0909_pevonas,Caiyq2019_Deep-generative-LDA,0.3408,0.5987,0.4541,1.4311801761977818,2.390479666273228,3.99278380870758,2.0
850913,238756,iliiliiliili_tanet-near-far,tushar117_xalign,0.2751,0.5168,0.5757,2.471520856324048,4.782354598150247,9.25378211716379,2.0
850939,796302,YunjiaXi_Multi-Level-Interaction-Reranking,AlexImmer_VIND,0.4745,0.6431,0.5388,1.0674055731433807,1.6597816407143222,2.580907542706145,2.0
851053,1177717,kkoutini_passt,wala_graph4code,0.3675,0.4917,0.529,2.9362193976414552,5.9715668042331815,12.144736229882412,1.0
851115,1670914,facebookresearch_dlrm,shenyangHuang_LAD,0.4189,0.6607,0.5496,0.9494436381938096,1.4370268475765242,2.1750065802580965,2.0
851154,496583,fe1ixxu_ZeroShot-CrossLing-Parsing,sigrun-may_cv-pruner,0.3626,0.6765,0.6332,0.8539733637741196,1.262340522947701,1.8659874692501124,2.0
851230,963723,shashiongithub_XSum,anonymous-iclr22_trust-region-in-multi-agent-reinforcement-learning,0.3249,0.6135,0.495,1.2980819760527251,2.1158630416507336,3.448839513693127,2.0
851329,201804,yasumasaonoe_DenoiseET,moothes_salod,0.5928,0.7851,0.5834,0.392523105562291,0.4999657439336276,0.6368179135570342,3.0
851492,887634,alibaba-miil_solving_imagenet,AlexImmer_VIND,0.4233,0.5652,0.5423,1.7861129147420045,3.1601431612562,5.591194552824133,2.0
851509,1407073,nvlabs_gcvit,yaodongyu_projnorm,0.4104,0.7245,0.5546,0.6139709730018227,0.847440956524255,1.169690761248109,3.0
851611,1834010,gramuah_ia,densoitlab_hcformer,0.3794,0.6854,0.5205,0.8041171818790765,1.173208610853628,1.7117137596347067,2.0
851629,608515,megvii-research_crestereo,mpc001_Visual_Speech_Recognition_for_Multiple_Languages,0.582,0.744,0.5911,0.5342276638719887,0.7180479353118128,0.965118192623404,3.0
851640,495762,fe1ixxu_ZeroShot-CrossLing-Parsing,skander-karkar_LAP,0.4559,0.6216,0.6103,1.2305254093949316,1.979609731973828,3.1847003410132366,2.0
851692,230421,JunhengH_joie-kdd19,pangsu0613_CLOCs,0.4336,0.7582,0.5699,0.4815165252761709,0.6350785086733988,0.8376134379759943,3.0
851730,714546,ermongroup_SDEdit,staretgicclfdark_strategic_rep,0.325,0.7094,0.5483,0.6822391565123342,0.9617129355967496,1.355670898783126,3.0
851782,1182439,fudanvi_fudanocr,shenyangHuang_LAD,0.4795,0.6338,0.593,1.1352229568864871,1.7911375148098565,2.826029527942342,2.0
851836,1662931,toshas_sttp,albanie_collaborative-experts,0.4134,0.6937,0.5764,0.7599765682715133,1.095540677917707,1.5792715553087893,2.0
851913,971603,weitianxin_MACR,densoitlab_hcformer,0.3986,0.6286,0.5161,1.174931800069701,1.8691247217144464,2.973472353984165,2.0
852093,119983,dreasysnail_RetGen,langliu95_autodetect,0.4673,0.7263,0.5594,0.6062275631655001,0.8346792828934329,1.14922109719597,3.0
852240,1151672,wangbo9719_sarl_absa,paulomann_ReadAndSee,0.449,0.5036,0.4951,2.7048025337977397,5.370934340344994,10.665080103941609,2.0
852272,471330,CAHLR_skill-equivalency,hltchkust_cantonese-asr,0.5226,0.5601,0.5472,1.8476816994234624,3.298842527090631,5.8897384879318535,2.0
852283,481880,grsgth_Offline-Chinese-Handwriting-Text-Page-Spotter-with-Text-Kernel,microsoft_MaskFlownet,0.3234,0.655,0.6117,0.9862363343555388,1.5057043272603643,2.298785232458571,2.0
852294,485141,joey1993_bert-defender,mu-y_lll-tts,0.415,0.6873,0.6143,0.7938172167119013,1.1549792182626235,1.6804586327115143,2.0
852730,692542,martkartasev_btbackchainingrl,langliu95_autodetect,0.3998,0.7229,0.5902,0.6209224247158189,0.8589326666424388,1.1881763267982275,3.0
852844,1661653,immuno121_als4gan,jakezhaojb_ARAE,0.5526,0.7084,0.6026,0.686977638574778,0.9697595123867562,1.368943411048498,3.0
852857,1767772,SkafteNicki_john,uds-lsv_xrsa-awes,0.5011,0.6473,0.6083,1.0380625932704064,1.6036808176585915,2.477492380130684,2.0
852870,225888,google-research_augmix,jonathancrabbe_simplex,0.5212,0.697,0.6443,0.743028367571645,1.0660378300884434,1.529466040299058,2.0
853349,1138374,dongkwonjin_Semantic-Line-MWCS,Hua-YS_Semantic-Segmentation-with-Sparse-Labels,0.4801,0.6267,0.5294,1.1897743686914874,1.898475137532292,3.0293204683776795,2.0
853367,452724,betsyhj_dancer,xjgaocs_Grid-Keypoint-Learning,0.5047,0.5262,0.5363,2.318907023312318,4.406892860722762,8.374938921936076,2.0
853444,1662422,toshas_sttp,giarcieri_assessing-the-influence-of-models-on-the-performance-of-reinforcement-learning-algorithms,0.5312,0.6577,0.5717,0.9686456906703472,1.4727773919269385,2.23928446393027,2.0
853472,442309,AlessioMongelluzzo_FISinFIS_Apriori_Python,naver_fire,0.3754,0.5756,0.5488,1.667119520111969,2.8963160530089804,5.031820800919006,2.0
853504,261709,hichamjanati_spatio-temporal-alignements,jonrusert_suumcuique,0.4193,0.5799,0.54,1.6203553778835404,2.7941979270280064,4.818413393736861,2.0
853526,1679506,wala_graph4code,jadexin_cyctea,0.4356,0.5669,0.5531,1.7660716619157228,3.115314273973757,5.495350633222363,2.0
853553,1150994,wangbo9719_sarl_absa,jd-ai-research-nlp_ror,0.5062,0.6797,0.5718,0.8357367214437472,1.229567046408338,1.80898491453338,2.0
853574,1825299,staretgicclfdark_strategic_rep,jiayuzou2020_hft,0.3956,0.5899,0.5045,1.5167515354403165,2.5712011111041133,4.358706748777951,2.0
853689,52465,KochPJ_AutoPoseEstimation,nightstorm0909_pevonas,0.4188,0.7361,0.6034,0.565457487079107,0.7681802568660603,1.043581384140824,3.0
853896,1679340,wala_graph4code,grey891_End2EndLandmarks,0.2889,0.5456,0.5265,2.0353079650966897,3.7304031618341087,6.837249196910024,2.0
854035,1419446,POSTECH-CVLab_PyTorch-StudioGAN,anonymous-iclr22_trust-region-in-multi-agent-reinforcement-learning,0.5033,0.7466,0.5699,0.5242548477136957,0.7021897236990298,0.9405166403683765,3.0
854070,1890560,liuzywen_swinnet,sigrun-may_cv-pruner,0.5557,0.6568,0.5995,0.9744764247555008,1.4836729974961949,2.2589418354083355,2.0
854211,476369,zehuichen123_DDOD,skander-karkar_LAP,0.5621,0.7505,0.6341,0.5095703515597563,0.6789744857558379,0.9046961835520824,3.0
854251,42647,harryjo97_EHGNN,edwardzhou130_Panoptic-PolarNet,0.5659,0.669,0.5719,0.8981372792846304,1.3425071439232146,2.0067371359091397,2.0
854311,1767393,SkafteNicki_john,amgao_rls-onlinetrack,0.5707,0.6359,0.5723,1.1195570714486485,1.760586682573751,2.768653377219297,2.0
854375,1404037,ElementAI_embedding-propagation,mpc001_Visual_Speech_Recognition_for_Multiple_Languages,0.5112,0.678,0.6046,0.8453807203247043,1.2468742187680004,1.8390475203067853,2.0
854438,963199,shashiongithub_XSum,awslabs_unsupervised-qa,0.4668,0.7361,0.5725,0.565457487079107,0.7681802568660603,1.043581384140824,3.0
854499,660965,megvii-research_Arch-Net,xjgaocs_Grid-Keypoint-Learning,0.4954,0.6817,0.5855,0.8245175888670094,1.209502110704136,1.7742439646532728,2.0
854582,574964,Jee-King_TSAN,ermongroup_SDEdit,0.5953,0.6903,0.6191,0.7777923067767148,1.126745337935267,1.6322545819719936,2.0
854609,235187,xiangni_DREAM,muberraozmen_mrmp,0.2937,0.5406,0.5487,2.1046333506877164,3.8931434529924474,7.201523220481774,2.0
854754,511264,bhigy_textual-supervision,slaweks17_ES-dRNN,0.4148,0.5059,0.5327,2.662460247921127,5.262819228940754,10.402884421705382,2.0
854932,1406941,nvlabs_gcvit,zjunlp_MKGformer,0.6289,0.7492,0.5852,0.5144289670010063,0.6866377028844185,0.9164945313459938,3.0
855108,53966,KochPJ_AutoPoseEstimation,chenzeno_FOO-VB,0.4632,0.7153,0.5999,0.6548432826322151,0.9154806132143368,1.2798554637415582,3.0
855166,453598,betsyhj_dancer,SkafteNicki_john,0.5045,0.5136,0.5196,2.5259610199398246,4.918148403309628,9.575834118593512,2.0
855264,201943,yasumasaonoe_DenoiseET,ikuinen_regularized_two-branch_proposal_network,0.5556,0.7886,0.5808,0.3818940211522474,0.4842683504339937,0.6140861659066621,3.0
855290,738798,xjgaocs_Grid-Keypoint-Learning,hytseng0509_DropGrad,0.5585,0.7571,0.5929,0.4854496420769764,0.6411961987544266,0.8469108423648481,3.0
855326,963223,shashiongithub_XSum,neuroethology_TREBA,0.4912,0.6018,0.5845,1.4022133079718202,2.330032083701928,3.8717714916947954,2.0
855376,652331,cuge1995_IT-Defense,yixinL7_SimCLS,0.5132,0.5894,0.6245,1.5217669400632257,2.581891652635266,4.380542335655354,2.0
855765,588326,qiulingxu_FeatureSpaceAttack,sigrun-may_cv-pruner,0.4255,0.7084,0.6213,0.686977638574778,0.9697595123867562,1.368943411048498,3.0
855881,233937,xiangni_DREAM,naver_fire,0.3898,0.7246,0.5706,0.6135386535534584,0.8467273717271023,1.1685445372993406,3.0
855883,1178561,kkoutini_passt,uds-lsv_xrsa-awes,0.485,0.6636,0.6114,0.931217871344368,1.403281903773912,2.1146502467961303,2.0
856028,1670951,facebookresearch_dlrm,jadexin_cyctea,0.4167,0.5329,0.6099,2.216410127935037,4.159148297870214,7.804744413342491,2.0
856095,610237,goodproj13_tf-blender,amgao_rls-onlinetrack,0.5358,0.6864,0.588,0.7986814308878196,1.1635801732048654,1.6951925600303983,2.0
856132,1137377,dongkwonjin_Semantic-Line-MWCS,Caiyq2019_Deep-generative-LDA,0.4092,0.6042,0.4862,1.3801930293242612,2.284331395770045,3.780753716931555,2.0
856154,1835766,maxxxzdn_EEGCN,UKPLab_irj-neural-april,0.3892,0.567,0.5565,1.764900121790746,3.112698627496907,5.4897683024636805,2.0
856226,476091,zehuichen123_DDOD,naver_fire,0.6742,0.7413,0.6952,0.54474228005512,0.73484726838678,0.9912953843070016,3.0
856286,714817,ermongroup_SDEdit,amgao_rls-onlinetrack,0.5488,0.8213,0.6155,0.2918561832485941,0.3553588009845295,0.4326784378236083,3.0
856545,120924,dreasysnail_RetGen,lanfeng4659_STR-TDSL,0.3764,0.7394,0.649,0.5522396319695527,0.7468753475379397,1.0101100183093583,3.0
856770,963994,shashiongithub_XSum,Lilac-Lee_PointNetLK_Revisited,0.4696,0.6481,0.6196,1.0325608789936278,1.5932122805024345,2.458281562262667,2.0
856787,1263435,thu-spmi_LABES,zjunlp_MKGformer,0.5857,0.7035,0.5272,0.7106055718517642,1.0101003153543202,1.4358213437872356,3.0
856804,564584,zhenxuan00_triple-gan,xulianuwa_mctformer,0.5233,0.718,0.6171,0.6426193735576092,0.8950130550941634,1.2465362884319824,3.0
856866,651096,cuge1995_IT-Defense,csnakajima_pu-learning,0.3523,0.5392,0.5703,2.124495623888478,3.940088323235308,7.3072854659408515,2.0
857057,599633,hellloxiaotian_ACNet,advaitkumar3107_rsinet,0.575,0.7608,0.5803,0.4723167042173433,0.6208158572783166,0.8160040185046223,3.0
857111,1431530,jd-ai-research-nlp_ror,advaitkumar3107_rsinet,0.3916,0.6992,0.5816,0.7319137338733873,1.0467873768212062,1.4971215343552715,2.0
857308,1618381,easonnie_semanticRetrievalMRS,microsoft_regionclip,0.4947,0.7413,0.5652,0.54474228005512,0.73484726838678,0.9912953843070016,3.0
857606,563765,zhenxuan00_triple-gan,advaitkumar3107_rsinet,0.5542,0.7282,0.6244,0.5981413411661539,0.82139706284833,1.1279827833676603,3.0
857643,197916,astooke_rlpyt,yilihsu_asktoknowmore,0.5293,0.629,0.5251,1.1718300739349474,1.8630048870189944,2.9618519666438705,2.0
857764,575922,Jee-King_TSAN,jakezhaojb_ARAE,0.5902,0.6583,0.5494,0.9647766185396728,1.4655576766514855,2.226276282320349,2.0
857913,1312002,neuroethology_TREBA,moha23_LF-DAAE,0.5031,0.7055,0.6,0.700878654028499,0.993449545043939,1.4081496031806362,3.0
857948,1967371,Pealing_DFFT,tushar117_xalign,0.3991,0.5905,0.5601,1.5107553002836185,2.558434039430345,4.332657137053928,2.0
858006,1148788,Caiyq2019_Deep-generative-LDA,maxxxzdn_EEGCN,0.3424,0.5734,0.5382,1.6915838468245803,2.9500939079605515,5.144914384305112,2.0
858108,609752,goodproj13_tf-blender,immuno121_als4gan,0.4842,0.7221,0.5549,0.6244225271979355,0.8647313768147562,1.1975230256401557,3.0
858281,52424,KochPJ_AutoPoseEstimation,joey1993_bert-defender,0.4843,0.5578,0.5651,1.87617544449886,3.3635271504102904,6.0299877203483145,2.0
858375,484801,joey1993_bert-defender,Wangt-CN_VC-R-CNN,0.4487,0.6675,0.5731,0.9072162913385964,1.3591255300952758,2.0361431162476045,2.0
858483,1750842,noc-lab_clinical_concept_extraction,paulomann_ReadAndSee,0.3963,0.3946,0.459,5.971920247939312,15.134111119967844,38.35304389246792,1.0
858555,442275,AlessioMongelluzzo_FISinFIS_Apriori_Python,maygodwithu_TRMD,0.3747,0.6182,0.4916,1.2584496135400487,2.035667443448801,3.292894602796508,2.0
858568,1743575,giarcieri_assessing-the-influence-of-models-on-the-performance-of-reinforcement-learning-algorithms,jadexin_cyctea,0.5683,0.7383,0.6107,0.5566177401863716,0.7539181094221477,1.021154150646279,3.0
858664,1171798,slaweks17_ES-dRNN,omron-sinicx_srsd-benchmark,0.5837,0.6933,0.5801,0.7620537315169665,1.0991688035727198,1.585415842453079,2.0
858821,822889,edwardzhou130_Panoptic-PolarNet,SkafteNicki_john,0.4699,0.6609,0.5772,0.9481761597915702,1.434674171268831,2.170788578103844,2.0
859094,1407408,nvlabs_gcvit,paulomann_ReadAndSee,0.4084,0.3102,0.4679,12.16471505706577,39.21571585127585,126.42074742513172,1.0
859174,564151,zhenxuan00_triple-gan,Lilac-Lee_PointNetLK_Revisited,0.4917,0.6668,0.5859,0.911481909014489,1.3669494736270082,2.050014207598993,2.0
859303,796095,YunjiaXi_Multi-Level-Interaction-Reranking,facebookresearch_dlrm,0.4244,0.6816,0.5148,0.825075318729799,1.21049782677494,1.7759651214421068,2.0
859306,1790664,anonymous-iclr22_trust-region-in-multi-agent-reinforcement-learning,yixinL7_SimCLS,0.5106,0.6809,0.5782,0.8289889112992382,1.2174899563801416,1.7880598566311374,2.0
859351,2036843,plai-group_ipa,microsoft_regionclip,0.4201,0.7193,0.5858,0.6368023666304595,0.8853084479778388,1.230791669648045,3.0
859475,1403543,ElementAI_embedding-propagation,chz816_tas,0.4242,0.7539,0.5864,0.4970317338115765,0.6592807186783082,0.8744935915616238,3.0
859536,1431969,jd-ai-research-nlp_ror,Pealing_DFFT,0.5538,0.7199,0.6522,0.6341324734601339,0.8808618884013529,1.2235892323952675,3.0
859754,1228648,gmaresta_iW-Net,amgao_rls-onlinetrack,0.4828,0.5587,0.6169,1.8649708811197552,3.338054199247817,5.974680864950451,2.0
859793,1505352,pangsu0613_CLOCs,noc-lab_clinical_concept_extraction,0.3799,0.6961,0.5566,0.747617491941767,1.0740087515324908,1.5428943420952317,2.0
859799,1742508,hltchkust_cantonese-asr,UKPLab_irj-neural-april,0.4446,0.5903,0.5063,1.512751354806865,2.562682288339598,4.341321850482125,2.0
859801,1709647,r-three_t-few,jakezhaojb_ARAE,0.6661,0.6795,0.588,0.8368661443610901,1.2315910880957914,1.8124960825545129,2.0
859885,453445,betsyhj_dancer,zjunlp_MKGformer,0.4255,0.517,0.5138,2.468161445004126,4.77400666345092,9.234055441877988,2.0
859917,738207,xjgaocs_Grid-Keypoint-Learning,fudanvi_fudanocr,0.6329,0.7022,0.64,0.7169902348808881,1.0210627098844889,1.454091013791639,3.0
860038,912644,csnakajima_pu-learning,kkoutini_passt,0.366,0.5466,0.5676,2.021738633650972,3.698753446123257,6.76683762554566,2.0
860085,1720004,nick11roberts_XD,xulianuwa_mctformer,0.4545,0.699,0.556,0.7329181412815917,1.0485238072698022,1.5000340590412051,2.0
860165,1014540,ShengkaiWu_IoU-aware-single-stage-object-detector,maxxxzdn_EEGCN,0.4074,0.5426,0.5519,2.076604035603737,3.827136077411974,7.053328561393244,2.0
860278,490484,jonathancrabbe_simplex,steven-lang_dafne,0.4948,0.5903,0.5801,1.512751354806865,2.562682288339598,4.341321850482125,2.0
860353,1002095,Wangt-CN_VC-R-CNN,densoitlab_hcformer,0.4694,0.6897,0.5939,0.780974189396397,1.1323389725915571,1.6417847942461323,2.0
860475,1403659,ElementAI_embedding-propagation,z-x-yang_CFBI,0.4849,0.7567,0.6845,0.4868859470290786,0.6434332589257018,0.8503148657667529,3.0
860583,1661898,immuno121_als4gan,paulomann_ReadAndSee,0.3833,0.4834,0.5358,3.1107695246895077,6.43518726663117,13.312344366220872,1.0
860736,563469,zhenxuan00_triple-gan,tsun_ssrt,0.5552,0.6988,0.5915,0.7339237464614202,1.0502629457089587,1.5029521260860887,2.0
860820,1950270,paulomann_ReadAndSee,jiayuzou2020_hft,0.4082,0.4452,0.4352,4.08284181504354,9.170803717528168,20.59928957216569,1.0
860830,511942,bhigy_textual-supervision,maxxxzdn_EEGCN,0.3863,0.5753,0.5641,1.670433830177492,2.903587398187888,5.047083953046911,2.0
860888,52495,KochPJ_AutoPoseEstimation,megvii-research_crestereo,0.456,0.6893,0.6274,0.7831018310005886,1.1360827375606972,1.648168776382848,2.0
860958,822815,edwardzhou130_Panoptic-PolarNet,r-three_t-few,0.462,0.6524,0.5611,1.003457610825243,1.5381017946432296,2.357605448564117,2.0
861163,1014079,ShengkaiWu_IoU-aware-single-stage-object-detector,mu-y_lll-tts,0.3557,0.6141,0.5399,1.2929545933993152,2.1054463334950584,3.42850730092014,2.0
861344,12119,gykovacs_maweight,harryjo97_EHGNN,0.4262,0.4389,0.5785,4.274879094253522,9.739984265786106,22.19180739527479,1.0
861485,1816331,jakezhaojb_ARAE,plai-group_ipa,0.6594,0.6798,0.6835,0.8351725243075956,1.2285562287549217,1.8072318751911172,2.0
861507,441933,AlessioMongelluzzo_FISinFIS_Apriori_Python,hellloxiaotian_ACNet,0.3192,0.5122,0.4694,2.5501927327626537,4.978900298248055,9.720617528793548,2.0
861631,620937,facebookresearch_textlesslib,csnakajima_pu-learning,0.3025,0.5379,0.5106,2.1431198710972463,3.9842347482752296,7.407017565114759,2.0
861763,484921,joey1993_bert-defender,naver_fire,0.4561,0.695,0.6166,0.7532600453751773,1.0838274034175217,1.5594638898093838,2.0
861859,556604,nightstorm0909_pevonas,mu-y_lll-tts,0.4332,0.6796,0.5331,0.8363012613805131,1.2305786659513145,1.8107396497223571,2.0
862053,913038,csnakajima_pu-learning,easonnie_semanticRetrievalMRS,0.3843,0.6065,0.5153,1.359415756613146,2.241410975454486,3.695648764145896,2.0
862079,442859,AlessioMongelluzzo_FISinFIS_Apriori_Python,giarcieri_assessing-the-influence-of-models-on-the-performance-of-reinforcement-learning-algorithms,0.4806,0.6925,0.5005,0.7662230258090548,1.1064592430455666,1.5977750802102049,2.0
862085,1925570,yahoo_object_relation_transformer,arnab39_FewShot_GAN-Unet3D,0.4361,0.6704,0.6159,0.8897386668092389,1.3271758156462392,1.979677529305249,2.0
862187,613411,ailon-island_facke,acnext_optical-flow-for-spiking-camera,0.3461,0.5979,0.5416,1.4387529881240928,2.406343850349712,4.024659391787442,2.0
862264,1658567,insperatum_vhe,yixinL7_SimCLS,0.5391,0.6252,0.6108,1.2016210613878429,1.9219786650477333,3.074182125796119,2.0
862271,1404449,ElementAI_embedding-propagation,xulianuwa_mctformer,0.5337,0.7892,0.64,0.3800924506202408,0.4816173981503304,0.6102602612143062,3.0
862339,113864,sz128_few_shot_slot_tagging_and_NER,martkartasev_btbackchainingrl,0.4545,0.6663,0.5267,0.9145400510885344,1.3725649873758587,2.0599804703224653,2.0
862440,11281,princeton-nlp_semsup,advaitkumar3107_rsinet,0.3738,0.6922,0.5625,0.7677916743245955,1.1092049614628656,1.6024342118793202,2.0
862455,621605,facebookresearch_textlesslib,microsoft_MaskFlownet,0.3039,0.6988,0.527,0.7339237464614202,1.0502629457089587,1.5029521260860887,2.0
862465,1419728,POSTECH-CVLab_PyTorch-StudioGAN,paulomann_ReadAndSee,0.3615,0.4618,0.5703,3.622930392426337,7.845236882690204,16.988386493482473,1.0
862472,1419352,POSTECH-CVLab_PyTorch-StudioGAN,nick11roberts_XD,0.4265,0.7918,0.571,0.3723542100769228,0.47026295791478,0.5939163398772166,3.0
862767,33074,kakaobrain_helo_word,ElementAI_embedding-propagation,0.3767,0.7364,0.5618,0.5642454653789664,0.766221435875837,1.0404962464364975,3.0
862903,491047,jonathancrabbe_simplex,chentingpc_gfn,0.5016,0.7075,0.616,0.6912662652094432,0.9770547918154674,1.3809961721773392,3.0
863023,93478,jiaqian_robustness_of_FL,lovepiano_SMFN_For_360VSR,0.3695,0.6911,0.529,0.7735676039596237,1.119328033511248,1.619632518465125,2.0
863120,476493,zehuichen123_DDOD,easonnie_semanticRetrievalMRS,0.6214,0.7471,0.5617,0.5223539209959794,0.6991753727693474,0.9358524598706296,3.0
863125,953811,hbayerlein_uav_data_harvesting,UKPLab_irj-neural-april,0.4512,0.686,0.5831,0.8008517948649195,1.1674224414940515,1.7017819846852067,2.0
863241,1825196,staretgicclfdark_strategic_rep,helboukkouri_character-bert,0.5134,0.5143,0.5449,2.513940410619368,4.8880816850464095,9.504339267055045,2.0
863243,120493,dreasysnail_RetGen,xl2248_sml,0.5459,0.7557,0.701,0.4904909743519938,0.6490551466878309,0.8588793789702672,3.0
863335,1642927,zjunlp_MKGformer,xulianuwa_mctformer,0.6527,0.6621,0.5988,0.9406041649260656,1.420637615052206,2.145654153529989,2.0
863564,612693,ailon-island_facke,fudanvi_fudanocr,0.3285,0.6693,0.5385,0.8963314961383049,1.3392073750759077,2.000907478075463,2.0
863710,230684,JunhengH_joie-kdd19,giarcieri_assessing-the-influence-of-models-on-the-performance-of-reinforcement-learning-algorithms,0.538,0.8148,0.619,0.3084996095633552,0.3786200411921395,0.4646784992539758,3.0
863939,485190,joey1993_bert-defender,yilihsu_asktoknowmore,0.5294,0.6602,0.5682,0.9526192148428771,1.442925196672034,2.185587998594417,2.0
864065,1642687,zjunlp_MKGformer,deepmind_leo,0.4969,0.5701,0.5712,1.728982375081618,3.032770347450654,5.319716448782063,2.0
